,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built,house_age,baths_per_bedroom,type_condo_townhome_rowhome_coop,type_condos,type_multi_family,type_single_family,type_townhomes
6072,74200.0,500.0,3.0,1.0,1.0,1.0,1.0,2.0,2005.0,21.0,1.0,0,1,0,0,0
6073,345000.0,1848.0,1.0,3.0,2.0,2.0,2.0,2.0,2001.0,25.0,0.6666666666666666,0,0,0,1,0
6075,330000.0,1773.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0,4.0,0.6666666666666666,0,0,0,1,0
6076,450000.0,1362.0,2.0,2.0,2.0,2.0,2.0,2.0,1977.0,49.0,1.0,0,1,0,0,0
6077,319000.0,1690.0,1.0,2.0,2.0,2.0,2.0,2.0,2011.0,15.0,1.0,0,1,0,0,0
6078,684990.0,2785.0,2.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6079,319000.0,1346.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
6080,299999.0,1858.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6081,630000.0,2760.0,1.0,3.0,2.0,2.0,2.0,2.0,1925.0,101.0,0.6666666666666666,0,0,0,1,0
6082,285000.0,1750.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
6083,394045.0,1901.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6084,395000.0,3005.0,2.0,4.0,3.0,2.0,2.0,2.0,1997.0,29.0,0.75,0,0,0,1,0
6085,1059000.0,4207.0,1.0,5.0,6.0,5.0,5.0,3.0,2024.0,2.0,1.2,0,0,0,1,0
6086,256999.0,1885.0,2.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6087,590000.0,1732.0,2.0,3.0,3.0,2.0,2.0,2.0,2017.0,9.0,1.0,0,1,0,0,0
6088,634000.0,2990.0,1.0,4.0,3.0,3.0,3.0,3.0,2022.0,4.0,0.75,0,0,0,1,0
6089,307000.0,2330.0,2.0,4.0,3.0,2.0,2.0,2.0,2019.0,7.0,0.75,0,0,0,1,0
6090,899000.0,3482.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6091,192999.0,1802.0,2.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6092,308999.0,2288.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6093,453990.0,2232.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6094,229000.0,1292.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
6095,295950.0,1535.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
6096,525000.0,3027.0,2.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6097,1995000.0,3666.0,1.0,6.0,7.0,6.0,6.0,2.0,2021.0,5.0,1.1666666666666667,0,0,0,1,0
6098,299900.0,1547.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6099,582900.0,2111.0,2.0,4.0,3.0,3.0,3.0,2.0,2009.0,17.0,0.75,0,0,0,1,0
6101,149990.0,1202.0,1.0,3.0,2.0,2.0,2.0,1.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
6102,252900.0,1359.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6103,110000.0,1120.0,1.0,2.0,2.0,2.0,2.0,2.0,2018.0,8.0,1.0,0,0,0,1,0
6104,387990.0,2500.0,2.0,4.0,3.0,2.0,2.0,3.0,2026.0,0.0,0.75,0,0,0,1,0
6105,285999.0,1483.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
6106,310000.0,2489.0,2.0,3.0,3.0,2.0,2.0,1.0,2019.0,7.0,1.0,0,0,0,1,0
6107,278999.0,2149.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,0,1
6108,257990.0,1405.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6109,298800.0,2045.0,2.0,3.0,3.0,2.0,2.0,2.0,2022.0,4.0,1.0,0,0,0,1,0
6110,350000.0,1434.0,1.0,3.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.6666666666666666,0,0,0,1,0
6111,569000.0,963.0,2.0,2.0,3.0,2.0,2.0,1.0,2025.0,1.0,1.5,0,0,0,1,0
6113,399990.0,2653.0,1.0,4.0,3.0,3.0,3.0,3.0,2026.0,0.0,0.75,0,0,0,1,0
6114,479000.0,2248.0,1.0,4.0,3.0,3.0,3.0,3.0,2022.0,4.0,0.75,0,0,0,1,0
6115,125000.0,1215.0,1.0,2.0,1.0,1.0,1.0,3.0,2023.0,3.0,0.5,0,0,0,1,0
6116,423990.0,2839.0,2.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6117,298750.0,2334.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6118,188900.0,1188.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
6119,268990.0,1954.0,2.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6120,293900.0,1785.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6121,809000.0,4640.0,2.0,5.0,4.0,4.0,4.0,3.0,2010.0,16.0,0.8,0,0,0,1,0
6122,515000.0,1400.0,3.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,0,1
6123,520000.0,1849.0,3.0,3.0,4.0,3.0,3.0,2.0,2019.0,7.0,1.3333333333333333,0,1,0,0,0
6124,177999.0,1360.0,2.0,3.0,3.0,2.0,2.0,1.0,2025.0,1.0,1.0,0,0,0,1,0
6126,574990.0,2843.0,1.0,4.0,4.0,4.0,4.0,3.0,2025.0,1.0,1.0,0,0,0,1,0
6127,362990.0,2912.0,2.0,5.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.6,0,0,0,1,0
6128,461240.0,1989.0,1.0,2.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.5,0,0,0,1,0
6130,280000.0,1450.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
6131,2450000.0,16242.0,1.0,2.0,2.0,2.0,2.0,2.0,2021.0,5.0,1.0,0,0,1,0,0
6132,415000.0,2535.0,1.0,4.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.5,0,0,0,1,0
6133,222999.0,1205.0,1.0,3.0,2.0,2.0,2.0,1.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
6134,240999.0,1897.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
6135,340084.0,1757.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6137,207999.0,1483.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
6138,579000.0,2621.0,2.0,5.0,3.0,3.0,3.0,3.0,2024.0,2.0,0.6,0,0,0,1,0
6139,715720.0,3976.0,2.0,5.0,5.0,4.0,4.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6140,278131.0,1548.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6147,379950.0,2616.0,2.0,5.0,4.0,3.0,3.0,2.0,2022.0,4.0,0.8,0,0,0,1,0
6148,716006.0,3271.0,2.0,4.0,5.0,4.0,4.0,2.0,2023.0,3.0,1.25,0,0,0,1,0
6150,544579.0,3026.0,2.0,5.0,4.0,4.0,4.0,3.0,2023.0,3.0,0.8,0,0,0,1,0
6152,274990.0,1572.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
6153,260000.0,1971.0,2.0,5.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.6,0,0,0,1,0
6155,240000.0,1731.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,7.0,0.6666666666666666,0,0,0,1,0
6156,584900.0,1172.0,1.0,2.0,2.0,2.0,2.0,2.0,1982.0,44.0,1.0,0,1,0,0,0
6157,423000.0,2292.0,2.0,3.0,3.0,2.0,2.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6163,619900.0,2911.0,2.0,5.0,4.0,2.0,2.0,2.0,2020.0,6.0,0.8,0,0,0,1,0
6164,579990.0,2067.0,1.0,2.0,2.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6167,495000.0,2399.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6168,699000.0,3878.0,1.0,5.0,3.0,3.0,3.0,2.0,2000.0,26.0,0.6,0,0,0,1,0
6170,498990.0,2545.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6172,382890.0,2546.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6174,315000.0,2179.0,2.0,4.0,3.0,2.0,2.0,2.0,2022.0,4.0,0.75,0,0,0,1,0
6175,479990.0,2862.0,1.0,3.0,3.0,2.0,2.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6176,659990.0,2526.0,1.0,2.0,2.0,2.0,2.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6179,489990.0,2862.0,1.0,3.0,3.0,2.0,2.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6181,459990.0,2629.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6183,499000.0,1912.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6185,390000.0,2433.0,2.0,3.0,3.0,2.0,2.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6187,460500.0,2476.0,1.0,3.0,2.0,2.0,2.0,2.0,2009.0,17.0,0.6666666666666666,0,0,0,1,0
6189,289990.0,1755.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,0,1
6192,446665.0,2232.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6194,615000.0,3152.0,2.0,4.0,4.0,3.0,3.0,3.0,2020.0,6.0,1.0,0,0,0,1,0
6195,209990.0,1528.0,2.0,3.0,3.0,2.0,2.0,1.0,2007.0,19.0,1.0,0,0,0,1,0
6198,518000.0,2198.0,1.0,3.0,2.0,2.0,2.0,2.0,2014.0,12.0,0.6666666666666666,0,0,0,1,0
6199,539990.0,3328.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6201,549000.0,2844.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6202,435378.0,2193.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6204,332330.0,1533.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6205,751555.0,3749.0,2.0,4.0,4.0,4.0,4.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6207,420000.0,2399.0,2.0,3.0,3.0,3.0,3.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
6208,494900.0,2173.0,1.0,4.0,2.0,2.0,2.0,2.0,1999.0,27.0,0.5,0,0,0,1,0
6209,512000.0,1785.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6210,418153.0,2354.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6211,405000.0,1737.0,2.0,3.0,3.0,2.0,2.0,2.0,2024.0,2.0,1.0,0,0,0,1,0
6217,609780.0,2387.0,3.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6219,359900.0,1630.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
6222,499990.0,2421.0,1.0,4.0,3.0,3.0,3.0,3.0,2023.0,3.0,0.75,0,0,0,1,0
6223,367925.0,2439.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6224,894925.0,4171.0,2.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6225,345000.0,1948.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,1,0,0,0
6228,587044.0,2932.0,1.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6229,389000.0,1681.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6230,699990.0,3842.0,2.0,5.0,5.0,4.0,4.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6231,409990.0,2451.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6233,339000.0,1829.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,1,0,0,0
6234,509990.0,3198.0,2.0,4.0,3.0,3.0,3.0,3.0,2023.0,3.0,0.75,0,0,0,1,0
6235,450000.0,2399.0,2.0,5.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.6,0,0,0,1,0
6237,1065355.0,4375.0,2.0,4.0,5.0,4.0,4.0,3.0,2023.0,3.0,1.25,0,0,0,1,0
6239,598910.0,2545.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6240,489990.0,1884.0,1.0,2.0,2.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6241,721535.0,3001.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6242,799000.0,3514.0,2.0,4.0,4.0,3.0,3.0,2.0,2002.0,24.0,1.0,0,0,0,1,0
6243,995000.0,2570.0,2.0,3.0,3.0,2.0,2.0,2.0,2024.0,2.0,1.0,0,0,0,1,0
6245,374990.0,1721.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6247,699000.0,1987.0,1.0,3.0,2.0,2.0,2.0,2.0,2001.0,25.0,0.6666666666666666,0,0,0,1,0
6248,674990.0,3124.0,2.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6249,379990.0,1894.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6250,403122.0,2279.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6251,360490.0,2448.0,2.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6255,676629.0,3319.0,1.0,4.0,3.0,3.0,3.0,4.0,2023.0,3.0,0.75,0,0,0,1,0
6256,338990.0,2034.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6257,469000.0,1597.0,2.0,3.0,4.0,3.0,3.0,2.0,2005.0,21.0,1.3333333333333333,0,0,0,1,0
6262,539000.0,2032.0,1.0,3.0,2.0,2.0,2.0,2.0,2003.0,23.0,0.6666666666666666,0,0,0,1,0
6265,374449.0,2081.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6266,645309.0,3481.0,2.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6267,554306.0,2326.0,1.0,3.0,2.0,2.0,2.0,3.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6268,633779.0,2908.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6270,1106849.0,4557.0,2.0,5.0,5.0,4.0,4.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6271,770000.0,3515.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6272,130200.0,1640.0,1.0,3.0,2.0,2.0,2.0,2.0,1950.0,76.0,0.6666666666666666,0,0,0,1,0
6274,875000.0,3570.0,2.0,4.0,4.0,3.0,3.0,2.0,2000.0,26.0,1.0,0,0,0,1,0
6275,445000.0,1996.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6276,501292.0,2109.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,0,1
6277,399990.0,1740.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6279,511342.0,2095.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6280,225000.0,1167.0,1.0,3.0,2.0,1.0,1.0,2.0,1956.0,70.0,0.6666666666666666,0,0,0,1,0
6281,411124.0,1766.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6282,900000.0,4270.0,2.0,5.0,5.0,4.0,4.0,2.0,1988.0,38.0,1.0,0,0,0,1,0
6283,392823.0,2446.0,2.0,3.0,3.0,2.0,2.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6285,489090.0,2074.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6286,790000.0,3067.0,1.0,4.0,4.0,3.0,3.0,4.0,2023.0,3.0,1.0,0,0,0,1,0
6287,395646.0,1693.0,2.0,2.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.5,0,0,0,1,0
6288,250000.0,1806.0,1.0,4.0,3.0,2.0,2.0,2.0,1995.0,31.0,0.75,0,0,0,1,0
6289,480000.0,2286.0,1.0,3.0,3.0,2.0,2.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6290,399790.0,2588.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6291,398000.0,1910.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6292,550000.0,2191.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6294,474990.0,1767.0,1.0,2.0,2.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6295,833828.0,3485.0,2.0,5.0,5.0,4.0,4.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6297,416595.0,2354.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6298,419925.0,2017.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6299,539990.0,2800.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6300,589903.0,2343.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6301,625000.0,2794.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6302,540000.0,2468.0,1.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
6303,1090000.0,4631.0,2.0,6.0,5.0,4.0,4.0,3.0,1997.0,29.0,0.8333333333333334,0,0,0,1,0
6304,249000.0,898.0,2.0,1.0,1.0,1.0,1.0,1.0,1995.0,31.0,1.0,0,1,0,0,0
6305,911649.0,3900.0,1.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6307,262990.0,1804.0,2.0,5.0,3.0,3.0,3.0,2.0,2026.0,0.0,0.6,0,0,0,1,0
6309,234900.0,930.0,1.0,2.0,1.0,1.0,1.0,2.0,1964.0,62.0,0.5,0,1,0,0,0
6310,524990.0,2368.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
6311,344990.0,2550.0,1.0,4.0,3.0,3.0,3.0,3.0,2025.0,1.0,0.75,0,0,0,1,0
6312,600000.0,3187.0,2.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6314,745000.0,1900.0,1.0,3.0,3.0,3.0,3.0,2.0,1986.0,40.0,1.0,0,0,0,1,0
6315,220000.0,1600.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
6316,286490.0,1352.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6317,312900.0,2003.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6318,339999.0,1660.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6319,266000.0,1460.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,0,1
6320,334990.0,1877.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6321,384998.0,2173.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6322,318990.0,2170.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6323,509256.0,2558.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
6324,647000.0,2635.0,1.0,4.0,3.0,3.0,3.0,3.0,2018.0,8.0,0.75,0,0,0,1,0
6326,284640.0,1986.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6327,324999.0,1805.0,2.0,3.0,3.0,2.0,2.0,2.0,2022.0,4.0,1.0,0,0,0,1,0
6328,244615.0,1264.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
6329,340000.0,1829.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6330,1550000.0,2050.0,3.0,3.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.3333333333333333,0,0,0,1,0
6331,582000.0,2558.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
6332,315000.0,1728.0,1.0,3.0,2.0,2.0,2.0,2.0,2021.0,5.0,0.6666666666666666,0,0,0,1,0
6333,491990.0,2731.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
6334,239900.0,1301.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
6335,429000.0,2632.0,2.0,4.0,4.0,3.0,3.0,2.0,2021.0,5.0,1.0,0,0,0,1,0
6336,369990.0,2110.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6337,364900.0,1863.0,1.0,4.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.5,0,0,0,1,0
6338,250000.0,1816.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
6339,449990.0,2410.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6340,384990.0,1581.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
6341,388100.0,2782.0,2.0,4.0,4.0,3.0,3.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
6343,289000.0,2100.0,1.0,3.0,2.0,2.0,2.0,1.0,2017.0,9.0,0.6666666666666666,0,0,0,1,0
6345,464000.0,2000.0,1.0,3.0,3.0,3.0,3.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
6346,451189.0,2513.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6347,362990.0,2272.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6348,235000.0,1680.0,2.0,3.0,3.0,3.0,3.0,2.0,1962.0,64.0,1.0,0,0,0,1,0
6349,644353.0,3102.0,2.0,5.0,3.0,3.0,3.0,3.0,2023.0,3.0,0.6,0,0,0,1,0
6350,294990.0,2279.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
6351,274990.0,1276.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
6352,269000.0,1436.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6353,166500.0,816.0,1.0,2.0,1.0,1.0,1.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6354,469990.0,2453.0,1.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
6355,359900.0,1852.0,2.0,3.0,4.0,3.0,3.0,2.0,2026.0,0.0,1.3333333333333333,0,0,0,1,0
6356,345000.0,2316.0,1.0,3.0,3.0,2.0,2.0,2.0,2006.0,20.0,1.0,0,0,0,1,0
6357,399000.0,2005.0,1.0,3.0,3.0,3.0,3.0,2.0,2020.0,6.0,1.0,0,0,0,1,0
6358,189000.0,989.0,1.0,3.0,2.0,2.0,2.0,1.0,1983.0,43.0,0.6666666666666666,0,0,0,1,0
6359,420000.0,2359.0,2.0,4.0,3.0,2.0,2.0,2.0,2020.0,6.0,0.75,0,0,0,1,0
6360,389990.0,2085.0,1.0,4.0,3.0,3.0,3.0,2.0,2022.0,4.0,0.75,0,0,0,1,0
6361,474900.0,3137.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6362,500000.0,1521.0,2.0,2.0,3.0,2.0,2.0,1.0,2023.0,3.0,1.5,0,1,0,0,0
6363,259990.0,1816.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
6364,384900.0,2481.0,1.0,4.0,3.0,3.0,3.0,2.0,2022.0,4.0,0.75,0,0,0,1,0
6365,378000.0,1680.0,1.0,3.0,2.0,2.0,2.0,1.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
6366,335000.0,975.0,1.0,1.0,2.0,1.0,1.0,1.0,2023.0,3.0,2.0,0,0,0,1,0
6367,549990.0,1994.0,1.0,3.0,3.0,2.0,2.0,3.0,2026.0,0.0,1.0,0,0,0,1,0
6368,229999.0,1656.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
6369,519470.0,3488.0,2.0,5.0,5.0,4.0,4.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
6370,220000.0,2650.0,1.0,4.0,2.0,2.0,2.0,2.0,1951.0,75.0,0.5,0,0,0,1,0
6371,399000.0,2700.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
6372,389900.0,2552.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
6373,216655.0,1510.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
6374,559000.0,2201.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
